0,1,2,3,4,5,6,7,8,9,10,11,12,13
22,4,245953,11,9,4,1,1,4,0,1,0,36,39
31,4,206938,11,9,4,12,3,4,0,1,0,36,39
26,5,166304,9,13,4,6,3,4,0,2,0,40,39
23,4,222965,11,9,4,7,1,4,0,1,0,37,39
22,4,165432,11,9,4,7,3,4,0,2,0,39,39
43,4,293461,11,9,4,1,1,4,0,1,0,39,39
24,4,196806,9,13,4,10,3,4,0,2,0,25,39
27,4,179913,11,9,4,1,1,4,0,0,0,41,39
40,4,154335,11,9,4,8,1,4,0,1,0,15,39
21,4,37228,11,9,4,5,3,4,0,1,0,33,39
40,4,141056,11,9,4,1,1,4,0,0,0,40,39
20,4,150628,5,11,4,9,1,4,0,1,0,39,39
25,4,206477,11,9,4,12,1,4,0,1,0,39,39
34,4,411343,11,9,4,1,1,4,0,1,0,39,39
21,4,385893,11,9,4,4,3,4,0,1,0,41,39
27,4,139757,9,13,4,10,1,4,0,1,0,39,39
23,4,180392,9,13,4,8,3,4,0,2,0,39,39
50,4,113930,11,9,4,1,1,4,0,1,0,44,39
34,4,354421,11,9,4,1,1,4,0,1,0,39,39
19,4,124914,11,9,4,8,3,4,0,2,0,16,39
24,4,565444,9,13,4,9,1,4,0,2,0,57,39
21,4,170221,11,9,4,1,3,4,0,1,0,42,39
26,4,357016,11,9,4,1,1,4,0,1,0,37,39
22,4,303677,8,11,4,12,3,4,0,2,0,39,39
34,4,255396,11,9,4,1,1,4,0,1,0,39,39
19,4,236836,11,9,4,12,3,4,0,2,0,24,39
28,4,177575,9,13,4,10,1,4,0,1,0,40,39
19,4,171421,6,5,4,12,3,4,0,4,0,36,39
19,4,214025,11,9,4,7,1,4,0,2,0,31,39
19,4,236666,11,9,4,12,3,4,0,2,0,32,39
21,4,130284,7,12,4,12,3,4,0,3,0,16,39
31,4,250808,9,13,4,12,1,4,0,1,0,41,39
28,4,138917,11,9,4,8,1,4,0,1,0,38,39
18,4,178629,1,7,4,8,3,4,0,2,0,25,39
20,4,185394,11,9,4,12,3,4,0,2,0,39,39
18,4,201121,1,7,4,12,3,4,0,2,1,8,39
20,4,174673,11,9,4,8,1,4,0,1,0,30,39
19,4,259114,11,9,4,8,3,4,0,2,0,18,39
52,4,172358,11,9,5,3,1,4,0,1,0,41,39
29,4,137051,11,9,4,7,1,4,0,1,0,39,39
29,4,206415,11,9,4,1,1,4,0,1,0,48,39
29,4,238357,11,9,4,4,1,4,0,1,0,44,39
24,4,213944,11,9,4,8,3,4,0,1,0,35,39
27,4,103260,11,9,4,1,1,4,0,0,0,40,39
27,4,200605,11,9,4,8,1,4,0,1,0,38,39
27,4,183118,9,13,4,10,3,4,0,2,0,39,39
37,4,38017,9,13,4,10,1,4,0,1,0,42,39
28,4,166355,11,9,4,1,1,4,0,0,0,41,39
27,4,146074,11,9,4,7,1,4,0,1,0,38,39
18,4,166815,3,9,4,12,3,4,0,2,0,22,39
45,4,163831,11,9,4,5,1,4,0,1,0,39,39
64,4,251325,11,9,4,1,1,4,0,1,0,36,39
28,4,134823,11,9,4,3,1,4,0,1,0,33,39
28,4,38315,11,9,4,8,1,4,0,1,0,38,39
18,4,222718,0,5,4,12,3,4,0,4,1,14,39
31,4,277138,11,9,4,7,1,4,0,1,0,39,39
21,4,512745,11,9,4,1,3,4,0,1,0,42,39
29,4,211949,11,9,4,5,1,4,0,1,0,39,39
18,4,207224,1,7,4,1,3,4,0,1,0,19,39
22,4,270643,11,9,4,1,1,4,0,1,0,41,39
37,4,149262,1,7,4,7,1,4,0,1,0,37,39
22,4,255793,11,9,4,6,3,4,0,2,0,39,39
18,4,209086,1,7,4,12,3,4,0,2,1,13,39
28,4,149688,11,9,4,8,1,4,0,1,0,38,39
21,4,142304,5,5,4,5,1,4,0,1,0,40,39
25,4,204742,9,13,4,10,1,4,0,1,0,41,39
19,4,257407,11,9,4,4,3,4,0,1,0,27,39
26,4,87427,11,9,4,8,1,4,0,1,0,45,39
20,4,127451,11,9,4,12,3,4,0,2,0,34,39
19,4,298826,11,9,4,8,3,4,0,2,0,22,39
19,4,285390,11,9,4,1,3,4,0,1,0,32,39
20,4,141210,1,7,4,9,1,4,0,1,0,29,39
60,4,223238,11,9,4,1,1,4,0,1,0,34,39
23,4,162573,11,9,4,8,3,4,0,2,0,37,39
30,4,114195,11,9,4,9,1,4,0,1,0,28,39
18,4,191721,1,7,4,8,3,4,0,3,0,15,39
22,4,333498,7,12,4,8,1,4,0,2,0,27,39
30,4,176454,11,9,4,6,1,4,0,1,0,41,31
20,4,205854,11,9,4,12,3,4,0,2,0,34,39
28,4,276829,11,9,4,1,1,4,0,0,0,40,39
29,4,265458,11,9,4,7,1,4,0,1,0,39,39
30,4,251949,9,13,4,10,1,4,0,1,0,40,39
36,4,190691,11,9,4,8,1,4,0,1,0,38,39
26,4,217308,11,9,4,8,3,4,0,1,0,34,39
31,4,355488,11,9,4,8,1,4,0,1,0,33,39
20,4,148971,11,9,4,8,3,4,0,2,0,40,39
28,4,43107,11,9,4,6,1,4,0,1,0,38,39
31,4,204213,9,13,4,3,1,4,0,1,0,41,39
26,4,403708,11,9,4,1,1,4,0,1,0,41,39
33,4,162164,11,9,4,8,3,4,0,2,0,38,39
19,4,225007,11,9,4,12,3,4,0,2,0,19,39
20,4,303220,11,9,4,1,1,4,0,1,0,40,39
22,4,102536,9,10,4,9,1,4,0,1,0,40,39
18,4,60466,0,6,4,8,3,4,0,4,0,20,39
24,4,187520,9,11,4,9,3,4,0,1,0,36,39
59,4,367623,11,9,4,1,1,4,0,1,0,38,39
19,4,454800,11,9,4,1,3,4,0,1,0,19,39
32,4,334891,11,9,4,4,1,4,0,1,0,40,39
29,4,100402,11,9,4,7,1,4,0,1,0,44,39
18,4,148590,0,6,4,12,3,4,0,5,1,16,39
19,4,131229,11,9,4,7,1,4,0,2,0,27,39
30,5,183260,9,13,4,10,3,4,0,2,0,39,39
19,4,225104,4,10,4,12,3,4,0,1,0,19,39
20,4,298020,11,9,4,1,1,4,0,1,0,41,39
19,4,233745,11,9,4,12,3,4,0,2,0,22,39
25,4,202798,11,9,4,1,1,4,0,1,0,48,39
26,4,228632,10,10,4,1,1,4,0,1,0,43,39
32,4,206305,11,9,4,8,1,4,0,1,0,36,39
24,4,140681,11,9,4,6,1,4,0,1,0,37,39
20,4,87592,11,9,4,8,1,4,0,1,0,30,39
26,4,233550,11,9,4,8,1,4,0,1,0,34,39
21,4,266167,11,9,4,5,1,4,0,1,0,41,39
19,4,228135,11,9,4,8,3,4,0,3,0,41,39
21,4,165192,11,9,4,8,3,4,0,2,0,37,39
18,4,40344,2,8,4,12,3,4,0,4,1,16,39
22,4,277998,7,12,4,12,3,4,0,2,0,35,39
22,4,184172,7,12,4,1,3,4,0,1,0,28,39
38,4,294857,11,9,4,8,2,4,0,1,0,30,39
20,4,88584,11,9,4,8,1,4,0,1,0,37,39
22,4,153800,1,8,4,8,3,4,0,1,0,24,39
30,4,191385,11,9,4,6,1,4,0,1,0,40,31
22,4,178417,11,9,4,1,3,4,0,1,0,41,39
21,4,153644,8,12,4,9,3,4,0,3,0,40,39
44,4,245985,11,9,4,1,1,4,0,1,0,36,39
24,4,58837,11,9,4,8,1,4,0,1,0,37,39
20,4,331193,1,7,4,1,3,4,0,1,0,27,39
42,4,122621,11,9,4,12,3,4,0,2,0,41,39
19,4,161470,11,9,4,12,3,4,0,3,0,39,39
21,4,192459,11,9,4,8,3,4,0,2,0,37,39
21,4,152543,8,13,4,9,3,4,0,2,0,40,39
29,4,198030,11,9,4,12,1,4,0,1,0,40,39
29,4,373828,11,9,4,1,1,4,0,1,0,41,39
35,4,158692,9,13,4,9,3,4,0,2,0,40,39
20,4,206673,11,9,4,1,3,4,0,1,0,42,39
24,4,175720,9,13,4,10,3,4,0,2,0,41,39
22,4,184479,11,9,4,7,3,4,0,1,0,31,39
18,4,35471,1,7,4,11,3,4,0,3,0,17,39
21,4,186519,11,9,4,12,1,4,0,2,0,36,39
18,4,180465,0,6,4,8,3,4,0,9,0,37,39
28,4,289922,11,9,4,1,1,4,0,1,0,44,39
31,4,306839,11,9,4,6,1,4,0,1,0,40,39
24,4,226319,4,4,4,6,2,4,0,1,0,42,26
63,4,274503,11,9,4,1,1,4,0,1,0,37,39
21,4,246130,11,9,4,12,1,4,0,1,0,39,39
34,4,147233,11,9,4,8,3,4,0,1,0,38,39
54,4,167145,11,9,5,1,1,4,0,1,0,40,39
31,4,198044,11,9,4,1,3,4,0,1,0,40,39
53,4,138731,11,9,5,5,1,4,0,1,0,43,39
36,4,165195,11,9,3,1,3,4,0,1,0,40,39
19,4,197504,11,9,4,12,3,4,0,2,0,24,39
20,4,159506,10,10,4,9,3,4,0,2,0,37,39
27,4,196093,11,9,4,8,1,4,0,1,0,35,39
32,4,331878,11,9,4,5,1,4,0,1,0,40,39
21,4,174262,11,9,4,1,3,4,0,1,0,42,39
22,4,179815,11,9,4,1,3,4,0,1,0,41,39
27,4,187900,9,13,4,10,3,4,0,2,0,31,39
21,4,208687,11,9,4,12,3,4,0,1,0,38,39
20,4,151861,11,9,4,1,3,4,0,1,0,40,39
30,4,216272,11,9,4,8,1,4,0,1,0,36,39
19,4,231603,11,9,4,8,3,4,0,2,0,19,39
33,4,37479,11,9,4,7,1,4,0,1,0,39,39
19,4,53889,1,7,4,9,3,4,0,3,0,21,39
20,4,81594,11,9,4,8,3,4,0,2,0,22,39
36,4,195522,11,9,4,11,1,4,0,1,0,39,39
20,4,175700,11,9,4,11,1,4,0,2,0,29,39
35,4,525607,9,13,4,12,1,4,0,1,0,41,39
18,4,159849,0,6,4,8,3,4,0,11,0,44,39
28,4,199632,11,9,4,1,1,4,0,0,0,44,39
23,4,127141,1,7,4,12,1,4,0,1,0,40,39
29,4,331195,11,9,4,12,1,4,0,1,0,43,39
19,4,247038,11,9,4,12,3,4,0,2,0,36,39
22,4,189169,9,13,4,1,3,4,0,1,0,31,39
25,4,178719,9,13,4,10,3,4,0,2,0,40,39
36,4,164101,8,12,4,10,1,4,0,1,0,41,39
30,4,155507,11,9,4,8,3,4,0,1,0,37,39
29,4,224811,11,9,4,5,1,4,0,1,0,40,39
26,4,276243,9,13,4,9,1,4,0,1,0,35,39
49,5,154048,8,13,4,4,3,4,0,2,0,41,39
33,4,156457,9,13,4,12,1,4,0,1,0,41,39
23,4,62188,11,9,4,1,1,4,0,1,0,39,39
26,4,169250,7,12,4,10,3,4,0,2,0,36,39
19,4,186611,11,9,4,8,3,4,0,2,0,16,39
29,4,213644,11,9,4,5,1,4,0,1,0,39,39
33,4,186118,9,13,4,12,1,4,0,1,0,42,39
21,4,499075,11,9,4,1,3,4,0,1,0,42,39
28,4,145227,9,13,4,10,3,4,0,2,0,17,39
25,4,400921,11,9,4,1,1,4,0,1,0,37,39
26,4,275282,11,9,4,1,3,4,0,1,0,41,39
21,4,354699,11,9,4,1,1,4,0,1,0,40,39
27,4,69627,11,9,4,1,1,4,0,1,0,39,39
30,4,366365,11,9,4,8,1,4,0,1,0,34,39
24,4,177333,8,7,4,9,1,4,0,2,0,44,39
23,4,151870,11,9,4,10,1,4,0,1,0,38,39
22,4,232889,11,9,4,8,1,4,0,1,0,42,39
28,4,389598,11,9,4,1,3,4,0,1,0,41,39
54,4,231255,11,9,4,1,2,4,0,1,0,38,39
28,4,157639,11,9,4,8,1,4,0,1,0,37,39
32,4,190159,7,12,4,10,3,4,0,2,0,41,39
19,4,221755,11,9,4,12,3,4,0,2,0,19,39
23,4,209249,8,13,4,1,3,4,0,1,0,41,39
19,4,166129,11,9,4,5,3,4,0,2,0,23,39
24,4,153407,11,9,4,1,1,4,0,0,0,40,39
31,4,221338,11,9,4,8,1,4,0,1,0,37,39
29,4,259248,9,13,4,5,1,4,0,1,0,41,39
36,4,180975,11,9,5,8,1,4,0,1,0,39,39
30,4,182281,8,11,4,10,3,4,0,2,0,37,39
20,4,185996,2,8,4,9,1,4,0,1,0,29,39
29,4,86872,11,9,4,4,1,4,0,1,0,39,39
33,4,226702,9,13,4,12,1,4,0,1,0,40,39
21,4,215802,11,9,4,12,1,4,0,2,0,30,39
32,4,192959,11,9,4,2,3,4,0,1,0,40,39
19,4,120865,11,9,4,8,3,4,0,4,0,42,39
21,4,220713,11,9,4,12,3,4,0,1,0,39,39
20,4,159687,11,9,4,8,3,4,0,2,0,38,39
47,4,182423,11,9,5,1,1,4,0,1,0,42,39
25,4,190770,9,13,4,10,1,4,0,1,0,41,39
30,4,156682,9,13,4,13,1,4,0,1,0,40,39
25,4,197659,11,9,4,5,2,4,0,1,0,39,39
19,4,470891,11,9,4,1,3,4,0,1,0,18,39
21,4,95593,11,9,4,12,1,4,0,1,0,31,39
19,4,149806,11,9,4,8,3,4,0,3,0,39,39
64,4,168008,11,9,4,1,1,4,0,1,0,38,39
49,4,144198,11,9,4,1,1,4,0,1,0,40,39
35,4,295134,7,6,4,12,1,4,0,1,0,36,39
24,4,244426,11,9,4,7,3,4,0,2,0,35,39
56,4,277697,11,9,4,1,1,4,0,1,0,38,39
24,4,192797,11,9,4,8,1,4,0,1,0,46,39
27,4,276210,3,3,4,9,1,4,0,0,0,40,30
20,4,257944,11,9,4,8,3,4,0,2,0,18,39
29,4,221836,11,9,4,12,3,4,0,1,0,39,39
24,4,270873,9,13,4,10,1,4,0,1,0,17,39
18,4,192205,0,6,4,8,3,4,0,5,0,22,39
20,4,155965,11,9,4,8,1,4,0,2,0,28,39
31,4,175775,9,13,4,12,1,4,0,1,0,41,39
20,4,246841,10,9,4,8,2,4,0,1,0,39,39
32,4,186645,9,13,4,12,1,4,0,1,0,41,39
25,4,185319,11,9,4,3,2,4,0,1,0,40,39
27,4,270588,11,9,4,8,1,4,0,1,0,39,39
21,4,50359,11,9,4,8,1,4,0,1,0,26,39
18,4,264843,1,6,4,12,1,4,0,3,0,15,39
43,4,170663,11,9,5,1,4,4,0,2,0,40,39
24,4,194544,9,13,4,4,1,4,0,1,0,42,39
25,4,329966,11,9,4,1,3,4,0,1,0,41,39
18,4,100821,1,7,4,8,3,4,0,2,0,19,39
29,4,147577,11,9,4,6,1,4,0,1,0,46,39
25,4,268522,11,9,4,9,1,4,0,1,0,40,39
19,4,188606,11,9,4,12,3,4,0,3,0,32,39
33,4,446638,11,9,4,9,1,4,0,1,0,41,39
28,4,151123,8,13,4,10,1,4,0,1,0,40,39
25,4,41940,11,9,4,3,1,4,0,1,0,37,39
25,4,155158,11,9,4,12,3,4,0,1,0,26,39
24,4,199228,8,13,4,10,3,4,0,2,0,27,39
32,4,261312,11,9,4,3,3,4,0,1,0,40,39
28,5,197697,5,11,4,1,3,4,0,1,0,37,39
18,4,132920,1,7,4,12,1,4,0,2,0,29,39
22,4,175923,7,12,4,9,3,4,0,2,0,13,39
20,4,199419,11,9,4,2,3,4,0,1,0,42,39
39,4,140515,8,11,4,10,1,4,0,1,0,43,39
29,4,208613,11,9,4,12,1,4,0,1,0,45,39
23,4,286317,11,9,4,6,3,4,0,2,0,39,39
24,4,275607,8,13,4,12,1,4,0,1,0,40,39
28,4,40732,11,9,4,8,1,4,0,1,0,39,39
19,4,176570,11,9,4,8,3,4,0,3,0,36,39
24,4,302350,9,13,4,10,1,4,0,1,0,31,39
52,4,329440,11,9,4,1,1,4,0,1,0,38,39
29,4,210672,11,9,4,1,1,4,0,0,0,41,39
22,4,210278,11,9,4,8,1,4,0,1,0,41,39
41,4,130517,11,9,4,12,1,4,0,1,0,41,39
49,4,187099,11,9,5,8,1,4,0,1,0,40,39
25,4,174291,9,13,4,10,3,4,0,1,0,16,39
18,4,167554,1,7,4,8,3,4,0,3,0,15,39
22,4,169907,11,9,4,8,1,4,0,1,0,26,39
18,4,173870,1,7,4,8,3,4,0,2,0,16,39
25,4,231306,11,9,4,1,1,4,0,1,0,40,39
35,4,47283,11,9,4,8,2,4,0,1,0,37,39
25,4,176766,9,13,4,10,3,4,0,2,0,40,39
23,4,129685,8,11,4,2,1,4,0,1,0,31,39
38,4,78153,11,9,4,8,1,4,0,1,0,40,39
26,4,39747,11,9,4,5,1,4,0,1,0,39,39
32,4,189962,11,9,4,8,1,4,0,1,0,38,39
39,4,204284,11,9,4,8,1,4,0,1,0,21,39
24,4,348226,11,9,4,1,1,4,0,1,0,33,39
29,4,57280,11,9,4,5,1,4,0,1,0,38,39
51,4,251564,11,9,5,10,1,4,0,1,0,32,39
34,4,179442,11,9,4,1,1,4,0,1,0,54,39
29,4,268783,11,9,4,1,1,4,0,1,0,47,39
23,4,357588,8,11,4,1,1,4,0,1,0,39,39
18,4,176067,1,7,4,8,3,4,0,2,0,12,39
22,4,113730,8,13,4,9,1,4,0,1,0,35,39
27,4,307400,9,13,4,9,1,4,0,1,0,27,39
29,4,277641,11,9,4,12,1,4,0,1,0,44,39
27,4,172169,9,13,4,9,3,4,0,2,0,24,39
25,4,187213,8,13,4,3,3,4,0,2,0,40,39
30,4,278801,11,9,4,5,1,4,0,1,0,44,39
19,4,154180,11,9,4,7,3,4,0,2,0,25,39
19,4,165159,11,9,4,8,3,4,0,3,0,22,39
34,4,334817,11,9,4,5,1,4,0,1,0,40,39
26,4,100765,11,9,4,8,1,4,0,1,0,32,39
44,4,128172,11,9,5,1,1,4,0,1,0,42,39
18,4,183424,1,7,4,12,3,4,0,3,1,8,39
19,4,224035,11,9,4,12,3,4,0,2,0,38,39
28,4,258561,11,9,4,6,1,4,0,1,0,37,39
25,4,167116,11,9,4,7,3,4,0,1,0,38,39
54,4,202406,11,9,5,11,1,4,0,1,0,41,39
21,4,68672,11,9,4,6,3,4,0,2,0,40,39
21,4,87388,11,9,4,7,1,4,0,1,0,28,39
29,4,215167,7,12,4,10,1,4,0,1,0,41,39
48,4,176212,11,9,5,4,1,4,0,1,0,46,39
18,4,202272,0,7,4,8,3,4,0,3,0,12,39
35,4,184446,11,9,5,8,1,4,0,1,0,39,39
30,4,77598,11,9,4,8,1,4,0,1,0,38,39
23,4,167245,6,12,4,9,3,4,0,2,0,32,39
23,4,206255,8,11,4,8,3,4,0,3,0,34,39
29,4,120210,11,9,4,12,3,4,0,1,0,38,39
24,4,194561,7,12,4,9,3,4,0,3,0,39,39
21,4,118330,8,11,4,9,3,4,0,2,0,15,39
21,4,247254,7,12,4,12,3,4,0,2,0,20,39
34,4,136638,11,9,4,7,1,4,0,1,0,39,39
30,4,163131,9,13,4,9,3,4,0,2,0,39,39
19,4,245039,11,9,4,12,3,4,0,2,0,31,39
19,4,256403,11,9,4,8,3,4,0,2,0,17,39
19,4,160108,11,9,4,8,3,4,0,3,0,25,39
20,4,213713,11,9,4,1,3,4,0,1,0,42,39
27,4,200610,9,13,4,10,3,4,0,2,0,39,39
20,4,205098,11,9,4,12,1,4,0,2,0,33,39
18,4,149010,0,6,4,8,3,4,0,4,0,18,39
25,4,265171,5,5,4,10,1,4,0,2,0,43,33
21,4,176151,11,9,4,1,3,4,0,1,0,42,39
33,4,148494,11,9,4,8,3,4,0,1,0,38,39
20,4,309739,11,9,4,8,3,4,0,2,0,20,39
25,4,41020,11,9,4,11,1,4,0,1,0,44,39
18,4,173983,1,7,4,12,3,4,0,3,1,12,39
26,4,330649,11,9,4,1,1,4,0,0,0,37,39
20,4,211050,11,9,4,8,1,4,0,2,0,43,39
33,4,168369,11,9,4,9,3,4,0,1,0,42,39
20,4,222884,11,9,4,12,3,4,0,2,0,37,39
29,4,177230,9,13,4,12,1,4,0,1,0,40,39
46,5,137420,8,13,4,5,1,4,0,1,0,42,39
22,4,206196,11,9,4,1,3,4,0,1,0,41,39
21,4,123525,11,9,4,6,3,4,0,2,0,39,39
19,4,207868,11,9,4,12,3,4,0,3,0,38,39
21,4,146050,11,9,4,8,1,4,0,1,0,33,39
34,4,178214,11,9,4,5,1,4,0,1,0,40,39
36,4,180262,11,9,4,8,1,4,0,1,0,39,39
30,4,250000,11,9,4,1,3,4,0,1,0,40,39
57,4,285818,11,9,4,1,1,4,0,1,0,38,39
32,4,151330,11,9,4,8,3,4,0,2,0,37,39
25,4,184828,11,9,3,1,3,4,0,1,0,37,39
20,4,123888,5,11,4,9,3,4,0,1,0,7,39
19,4,249938,11,9,4,12,3,4,0,2,0,39,39
27,4,175018,11,9,4,12,1,4,0,1,0,37,39
29,4,42196,9,13,4,10,1,4,0,1,0,39,39
20,4,131039,11,9,4,8,3,4,0,2,0,10,39
24,4,153114,1,7,4,8,1,4,0,1,0,41,39
22,4,265876,11,9,4,6,3,4,0,2,0,39,39
31,4,190359,11,9,4,8,3,4,0,2,0,37,39
31,4,286098,11,9,4,6,1,4,0,1,0,39,39
22,4,197255,11,9,4,1,2,4,0,1,0,39,39
20,4,151216,11,9,4,7,1,4,0,1,0,37,39
26,4,84970,9,13,4,10,1,4,0,1,0,38,39
26,4,190846,11,9,4,7,1,4,0,1,0,38,39
40,4,53462,11,9,4,7,1,4,0,1,0,40,39
32,4,203432,11,9,4,1,1,4,0,0,0,40,39
31,4,158829,11,9,3,8,1,4,0,1,0,37,39
47,4,227928,11,9,4,1,2,4,0,1,0,35,39
18,4,144313,1,7,4,12,3,4,0,3,1,24,39
34,4,189428,11,9,4,8,1,4,0,1,0,38,39
27,4,194483,9,13,4,10,3,4,0,2,0,36,39
19,4,238001,2,8,4,10,1,4,0,2,0,15,39
30,4,207689,9,13,4,10,1,4,0,1,0,41,39
29,4,348324,11,9,4,8,1,4,0,1,0,37,39
20,4,237925,11,9,4,5,1,4,0,1,0,41,39
38,4,108981,11,9,4,12,3,4,0,2,0,39,39
19,4,119463,11,9,4,7,1,4,0,2,0,28,39
46,4,243468,11,9,4,1,2,4,0,1,0,38,39
34,4,135108,11,9,4,9,1,4,0,1,0,18,39
42,4,264247,11,9,5,11,1,4,0,1,0,37,39
42,4,242365,11,9,4,6,1,4,0,1,0,32,39
21,4,159799,11,9,4,12,3,4,0,2,0,36,39
21,4,315064,11,9,4,1,3,4,0,1,0,41,39
27,4,125601,11,9,4,6,1,4,0,1,0,38,39
19,4,197449,11,9,4,8,3,4,0,2,0,17,39
39,4,160973,7,12,4,5,3,4,0,2,0,39,39
25,4,250672,11,9,4,8,1,4,0,1,0,34,39
25,4,154297,11,9,4,5,1,4,0,1,0,38,39
29,4,340455,11,9,4,1,3,4,0,1,0,41,39
18,4,224482,1,8,4,1,3,4,0,2,0,13,39
22,4,127433,11,9,4,4,1,4,0,1,0,49,39
24,4,179224,9,13,4,1,3,4,0,1,0,41,39
31,4,163575,11,9,5,8,1,4,0,1,0,38,39
22,4,162124,7,11,4,4,1,4,0,1,0,41,39
30,4,297345,11,9,4,6,1,4,0,1,0,40,39
19,4,240488,11,9,4,12,3,4,0,2,0,22,39
18,4,124982,1,7,4,12,3,4,0,2,0,24,39
28,4,177637,9,13,4,10,1,4,0,1,0,41,39
20,4,141646,11,9,4,1,3,4,0,1,0,42,39
43,4,213316,11,9,4,1,2,4,0,1,0,38,39
28,4,202383,11,9,4,5,3,4,0,1,0,32,39
18,4,156945,1,7,4,12,3,4,0,3,1,14,39
25,4,287971,11,9,4,1,1,4,0,1,0,40,39
25,4,151922,11,9,4,8,1,4,0,1,0,35,39
19,4,176084,11,9,4,8,3,4,0,3,0,27,39
21,4,210653,11,9,4,1,2,4,0,1,0,38,39
26,4,275222,11,9,4,1,1,4,0,0,0,41,39
32,4,171463,7,12,4,10,3,4,0,2,0,41,39
28,4,66829,9,13,4,10,1,4,0,1,0,37,39
28,4,70392,9,13,4,10,1,4,0,1,0,38,39
26,4,146833,11,9,4,1,1,4,0,0,0,40,39
31,4,181648,11,9,4,8,1,4,0,1,0,37,39
31,4,170626,9,13,4,10,1,4,0,1,0,41,39
36,4,198950,11,9,4,7,2,4,0,1,0,39,39
38,4,328080,11,9,4,5,1,4,0,1,0,41,39
20,4,187549,6,5,4,12,3,4,0,4,0,38,39
29,4,203006,9,13,4,10,1,4,0,1,0,40,39
19,4,240350,11,9,4,8,3,4,0,3,0,29,39
23,4,383297,11,9,4,3,3,4,0,1,0,42,39
26,4,196543,8,13,4,4,3,4,0,2,0,40,39
24,4,198398,11,9,4,1,1,4,0,0,0,41,39
20,4,228263,11,9,4,1,3,4,0,1,0,42,39
22,4,207992,11,9,4,1,2,4,0,1,0,38,39
33,4,125454,11,9,4,6,1,4,0,1,0,40,39
27,4,100133,11,9,4,4,1,4,0,1,0,37,39
26,4,167697,11,9,4,3,1,4,0,0,0,37,39
19,4,86350,11,9,4,8,3,4,0,3,0,37,39
35,4,216629,11,9,4,8,3,4,0,1,0,29,39
27,4,195200,11,9,4,2,3,4,0,1,0,40,39
19,4,148049,11,9,4,12,3,4,0,3,0,30,39
26,4,186583,11,9,4,8,3,4,0,1,0,37,39
22,4,130584,11,9,4,2,1,4,0,1,0,35,39
29,4,157239,11,9,4,8,3,4,0,1,0,37,39
23,4,245732,5,4,4,4,3,4,0,1,0,41,25
30,4,296375,11,9,4,1,1,4,0,1,0,44,39
30,4,310502,11,9,4,8,1,4,0,1,0,37,39
33,4,173241,11,9,5,8,1,4,0,1,0,38,39
22,4,269076,11,9,4,1,1,4,0,1,0,41,39
28,6,207414,8,13,4,1,3,4,0,1,0,41,39
61,4,255285,11,9,4,1,1,4,0,1,0,37,39
31,4,293087,11,9,4,4,1,4,0,1,0,40,39
19,4,179063,6,5,4,12,3,4,0,4,0,37,39
27,4,162087,11,9,4,12,2,4,0,1,0,38,39
19,4,43389,11,9,4,3,3,4,0,2,0,37,39
28,4,193331,8,11,4,9,1,4,0,2,0,55,39
36,4,159502,9,13,4,10,1,4,0,1,0,43,39
19,4,394340,1,7,4,2,3,4,0,1,0,30,39
31,4,239382,5,4,4,8,3,4,0,2,0,26,38
27,4,172248,11,9,4,3,1,4,0,1,0,40,39
18,4,205455,1,7,4,8,3,4,0,3,0,8,39
34,4,192757,7,12,4,10,1,4,0,1,0,41,39
31,4,187267,11,9,5,8,1,4,0,1,0,38,39
32,4,151339,11,9,4,8,3,4,0,1,0,37,39
29,4,106337,11,9,4,7,1,4,0,1,0,39,39
24,4,189766,11,9,4,3,3,4,0,1,0,39,39
22,4,262831,7,11,4,4,3,4,0,2,0,41,39
27,4,130630,11,9,4,4,1,4,0,1,0,38,39
22,4,272575,8,11,4,1,3,4,0,1,0,40,39
34,4,151930,11,9,4,7,3,4,0,1,0,38,39
33,4,321435,11,9,4,6,1,4,0,1,0,40,39
31,4,99342,11,9,4,8,1,4,0,1,0,38,39
42,4,180947,11,9,5,8,1,4,0,1,0,41,39
20,4,161265,11,9,4,9,3,4,0,2,0,40,39
33,4,163563,11,9,4,12,1,4,0,1,0,53,39
20,4,209684,1,7,4,8,3,4,0,1,0,21,39
24,4,210968,11,9,4,8,1,4,0,1,0,40,39
24,4,227474,11,9,4,1,1,4,0,0,0,33,39
23,4,181592,11,9,4,1,3,4,0,1,0,41,39
18,4,161720,1,7,4,12,3,4,0,3,1,18,39
18,4,208495,1,7,4,9,3,4,0,3,0,19,39
18,4,209889,1,7,4,12,3,4,0,3,1,9,39
22,4,279522,8,11,4,9,3,4,0,2,0,29,39
27,4,220784,11,9,4,6,3,4,0,1,0,38,39
21,4,189238,7,12,4,8,3,4,0,2,0,20,39
59,4,280433,11,9,4,1,1,4,0,1,0,38,39
20,4,96695,11,9,4,12,1,4,0,2,0,33,39
20,4,445617,11,9,4,1,3,4,0,1,0,38,39
19,4,123442,11,9,4,7,3,4,0,2,0,15,39
19,4,156222,1,7,4,8,3,4,0,2,0,18,39
27,4,316164,11,9,4,7,1,4,0,1,0,36,39
30,4,180785,11,9,4,8,3,4,0,2,0,38,39
20,4,206144,11,9,4,1,3,4,0,1,0,42,39
22,4,362818,11,9,4,5,3,4,0,1,0,40,39
42,4,165356,11,9,4,8,1,4,0,1,0,20,39
